customer_id,age,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,online_security,tech_support,streaming_tv,streaming_movies,num_services,customer_service_calls,late_payments,data_usage_gb,contract_value,satisfaction_score,region,churn
CUST_000190,53,43,20.0,860.0,One Year,Credit Card,Fiber Optic,No,Yes,Yes,Yes,3,3,0,119.8,240.0,4.0,East,0
CUST_000191,63,9,71.31,641.79,Month-to-Month,Mailed Check,Fiber Optic,Yes,Yes,No,No,2,3,2,58.8,427.86,4.0,East,1
CUST_000192,71,6,83.27,499.62,Month-to-Month,Electronic Check,DSL,No,Yes,No,No,1,0,0,17.8,499.62,1.0,North,1
CUST_000193,59,65,67.63,4395.95,Two Year,Mailed Check,DSL,Yes,No,Yes,No,2,1,1,31.4,1623.12,1.0,East,0
CUST_000194,42,12,42.46,509.52,Two Year,Credit Card,Fiber Optic,Yes,No,No,No,1,3,0,206.1,1019.04,1.0,North,0
CUST_000195,28,45,56.81,2556.45,One Year,Credit Card,DSL,No,Yes,Yes,Yes,3,1,1,51.1,681.72,3.0,North,0
CUST_000196,28,26,64.24,1670.24,Month-to-Month,Electronic Check,Fiber Optic,No,No,Yes,No,1,0,0,27.0,385.44,5.0,North,1
CUST_000197,52,60,69.5,4170.0,Month-to-Month,Credit Card,DSL,Yes,No,No,Yes,2,1,0,46.6,417.0,3.0,North,0
CUST_000198,28,24,79.71,1913.04,Two Year,Credit Card,Fiber Optic,No,Yes,Yes,Yes,3,1,0,144.9,1913.04,4.0,South,0
CUST_000199,34,54,72.35,3906.9,Month-to-Month,Electronic Check,Fiber Optic,Yes,Yes,Yes,No,3,1,0,41.2,434.1,3.0,North,0
CUST_000200,66,61,59.29,3616.69,Month-to-Month,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,2,2,0.0,355.74,5.0,North,1
CUST_000201,35,41,73.77,3024.57,Two Year,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,2,0,0.0,1770.48,4.0,South,0
CUST_000202,43,16,52.22,835.52,Two Year,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,2,0,0.0,1253.28,4.0,North,0
CUST_000203,60,3,92.44,277.32 ,One Year,Bank Transfer,Fiber Optic,No,Yes,No,Yes,2,4,0,12.5,1109.28,1.0,East,0
CUST_000204,40,18,40.72,732.96,Month-to-Month,Bank Transfer,Fiber Optic,No,No,No,Yes,1,0,1,107.1,244.32,3.0,East,1
CUST_000205,36,31,58.44,1811.64,Month-to-Month,Bank Transfer,DSL,No,No,No,No,0,2,2,12.1,350.64,1.0,West,1
CUST_000206,47,24,53.95,1294.8,One Year,Bank Transfer,DSL,No,No,No,No,0,1,1,40.8,647.4,3.0,North,0
CUST_000207,39,20,42.82,856.4,Month-to-Month,Credit Card,Fiber Optic,No,Yes,No,Yes,2,4,0,11.4,256.92,4.0,East,0
CUST_000208,72,30,71.89,2156.7,Month-to-Month,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,1,3,0.0,431.34,5.0,North,0
CUST_000209,25,9,66.07,594.63,Two Year,Credit Card,Fiber Optic,No,Yes,Yes,No,2,1,0,50.4,1585.68,1.0,East,1
CUST_000210,73,44,77.79,3422.76,One Year,Electronic Check,DSL,No,No,Yes,No,1,0,0,13.4,933.48,4.0,North,0
CUST_000211,52,24,25.84,620.16,Month-to-Month,Bank Transfer,DSL,Yes,Yes,Yes,No,3,4,0,44.3,155.04,,North,0
CUST_000212,69,28,56.04,1569.12,One Year,Bank Transfer,No,No internet service,No internet service,No internet service,No internet service,0,2,0,0.0,672.48,4.0,South,0
CUST_000213,67,63,94.28,5939.64,Month-to-Month,Bank Transfer,Fiber Optic,Yes,No,Yes,Yes,3,1,1,10.5,565.68,4.0,East,0
CUST_000214,19,8,46.75,374.0,Month-to-Month,Mailed Check,DSL,No,No,Yes,Yes,2,0,0,60.2,280.5,4.0,West,0
CUST_000215,49,18,38.22,687.96,Month-to-Month,Electronic Check,Fiber Optic,Yes,No,No,Yes,2,0,0,107.8,229.32,4.0,South,0
CUST_000216,20,45,57.11,2569.95,One Year,Bank Transfer,Fiber Optic,Yes,No,No,Yes,2,2,0,57.1,685.32,5.0,North,0
CUST_000217,18,21,85.96,1805.16,Month-to-Month,Bank Transfer,No,No internet service,No internet service,No internet service,No internet service,0,1,1,0.0,515.76,3.0,North,0
CUST_000218,59,16,45.74,731.84,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,Yes,No,2,0,0,47.4,274.44,4.0,North,1
CUST_000219,43,7,80.68,564.76,Two Year,Electronic Check,Fiber Optic,No,Yes,Yes,Yes,3,0,0,122.9,1936.32,5.0,South,0
CUST_000220,72,17,78.9,1341.3,One Year,Bank Transfer,DSL,Yes,Yes,Yes,Yes,4,3,2,20.9,946.8,4.0,East,0
CUST_000221,21,34,51.29,1743.86,One Year,Mailed Check,Fiber Optic,Yes,No,No,No,1,1,1,54.2,615.48,1.0,East,0
CUST_000222,24,14,44.4,621.6,Month-to-Month,Mailed Check,Fiber Optic,Yes,Yes,No,Yes,3,0,0,50.7,266.4,,North,0
CUST_000223,30,23,68.32,1571.36,Month-to-Month,Credit Card,DSL,No,Yes,No,No,1,3,0,98.8,409.92,1.0,West,0
CUST_000224,58,18,73.76,1327.68,One Year,Electronic Check,Fiber Optic,No,No,No,No,0,2,0,30.9,885.12,4.0,East,0
CUST_000225,56,27,80.29,2167.83,Month-to-Month,Mailed Check,Fiber Optic,No,Yes,No,No,1,2,1,15.4,481.74,,South,0
CUST_000226,28,8,55.94,447.52,Two Year,Electronic Check,Fiber Optic,Yes,No,No,No,1,3,0,18.5,1342.56,3.0,North,0
CUST_000227,24,23,58.75,1351.25,Month-to-Month,Credit Card,Fiber Optic,Yes,Yes,No,Yes,3,1,0,56.7,352.5,5.0,North,0
CUST_000228,43,13,64.25,835.25,One Year,Electronic Check,Fiber Optic,Yes,Yes,Yes,Yes,4,6,1,46.0,771.0,2.0,North,0
CUST_000229,38,61,40.18,2450.98,Month-to-Month,Electronic Check,DSL,No,Yes,Yes,No,2,2,0,37.6,241.08,1.0,East,1
CUST_000230,33,22,86.76,1908.72,Month-to-Month,Mailed Check,Fiber Optic,Yes,No,Yes,No,2,4,0,21.0,520.56,,West,1
CUST_000231,52,25,60.99,1524.75,Month-to-Month,Mailed Check,DSL,Yes,No,No,No,1,2,0,94.8,365.94,4.0,South,1
CUST_000232,66,15,54.51,817.65 ,Month-to-Month,Electronic Check,DSL,Yes,No,Yes,No,2,2,0,22.9,327.06,5.0,North,0
CUST_000233,60,8,71.47,571.76,Month-to-Month,Bank Transfer,Fiber Optic,No,No,No,No,0,2,0,52.9,428.82,4.0,West,1
CUST_000234,55,1,91.0,91.0,One Year,Mailed Check,Fiber Optic,No,No,No,Yes,1,0,0,124.1,1092.0,5.0,West,0
CUST_000235,41,20,46.19,923.8 ,Month-to-Month,Mailed Check,Fiber Optic,Yes,No,No,No,1,2,0,15.9,277.14,,South,0
CUST_000236,67,25,74.66,1866.5,One Year,Electronic Check,Fiber Optic,Yes,No,No,No,1,0,0,156.5,895.92,2.0,South,0
CUST_000237,58,38,44.99,1709.62,One Year,Bank Transfer,DSL,No,No,No,Yes,1,3,1,24.5,539.88,3.0,East,0
CUST_000238,72,21,44.65,,Month-to-Month,Bank Transfer,DSL,No,No,Yes,Yes,2,1,0,56.4,267.9,2.0,North,1
CUST_000239,40,17,30.15,512.55 ,Month-to-Month,Credit Card,Fiber Optic,No,Yes,Yes,No,2,5,0,22.8,180.9,,East,0
CUST_000240,35,38,47.41,1801.58,One Year,Electronic Check,DSL,No,No,Yes,No,1,1,1,54.1,568.92,4.0,North,0
CUST_000241,59,43,70.75,3042.25,Month-to-Month,Credit Card,DSL,Yes,Yes,No,No,2,3,0,40.4,424.5,3.0,East,1
CUST_000242,40,25,85.12,2128.0,Month-to-Month,Credit Card,DSL,Yes,No,No,Yes,2,2,0,55.5,510.72,,East,0
CUST_000243,45,23,58.17,1337.91,Month-to-Month,Credit Card,Fiber Optic,Yes,Yes,No,No,2,1,0,41.6,349.02,4.0,East,0
CUST_000244,29,51,47.49,2421.99,One Year,Mailed Check,Fiber Optic,No,No,Yes,Yes,2,2,2,56.7,569.88,4.0,East,0
CUST_000245,44,2,58.1,116.2 ,Month-to-Month,Credit Card,Fiber Optic,Yes,Yes,No,No,2,4,0,20.5,348.6,5.0,South,0
CUST_000246,45,14,55.94,783.16,Two Year,Electronic Check,Fiber Optic,Yes,No,No,No,1,2,0,60.3,1342.56,1.0,East,0
CUST_000247,24,43,24.97,1073.71,Month-to-Month,Credit Card,Fiber Optic,No,Yes,Yes,No,2,1,2,120.9,149.82,2.0,South,1
CUST_000248,43,10,69.05,690.5,Month-to-Month,Bank Transfer,No,No internet service,No internet service,No internet service,No internet service,0,2,1,0.0,414.3,4.0,North,1
CUST_000249,67,57,62.43,3558.51,Two Year,Bank Transfer,Fiber Optic,Yes,Yes,No,No,2,2,0,72.3,1498.32,5.0,South,0
CUST_000250,55,22,30.67,674.74,Two Year,Mailed Check,Fiber Optic,No,No,No,No,0,1,2,68.6,736.08,2.0,East,0
CUST_000251,39,26,32.47,844.22,One Year,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,4,0,0.0,389.64,1.0,North,0
CUST_000252,70,27,44.54,1202.58,One Year,Mailed Check,Fiber Optic,No,Yes,Yes,Yes,3,3,0,29.3,534.48,1.0,North,0
CUST_000253,44,8,107.93,863.44,Month-to-Month,Bank Transfer,DSL,Yes,No,No,No,1,0,1,53.7,647.58,5.0,West,1
CUST_000254,58,24,72.83,1747.92,One Year,Electronic Check,Fiber Optic,No,Yes,No,Yes,2,1,0,33.3,873.96,5.0,North,0
CUST_000255,35,13,29.96,389.48,Month-to-Month,Credit Card,Fiber Optic,No,No,Yes,Yes,2,2,1,65.0,179.76,4.0,East,0
CUST_000256,32,21,53.26,1118.46,Two Year,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,2,0,0.0,1278.24,2.0,West,0
CUST_000257,70,27,55.05,1486.35,One Year,Mailed Check,DSL,Yes,No,Yes,No,2,2,0,15.9,660.6,1.0,South,0
CUST_000258,28,38,66.74,2536.12,Month-to-Month,Mailed Check,Fiber Optic,Yes,No,Yes,Yes,3,0,1,110.8,400.44,1.0,East,1
CUST_000259,26,54,36.11,1949.94,Month-to-Month,Mailed Check,DSL,Yes,Yes,Yes,No,3,1,0,37.6,216.66,2.0,South,0
CUST_000260,24,7,66.63,466.41,Two Year,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,2,0,0.0,1599.12,4.0,South,0
CUST_000261,40,13,83.3,1082.9,One Year,Electronic Check,DSL,Yes,Yes,Yes,Yes,4,1,0,53.8,999.6,3.0,South,0
CUST_000262,40,38,61.67,2343.46,One Year,Credit Card,Fiber Optic,No,No,No,No,0,1,1,77.7,740.04,4.0,South,0
CUST_000263,46,6,69.49,416.94,Month-to-Month,Credit Card,Fiber Optic,Yes,No,No,Yes,2,3,0,121.3,416.94,4.0,East,0
CUST_000264,30,11,64.58,,Month-to-Month,Credit Card,Fiber Optic,Yes,No,No,No,1,0,3,19.4,387.48,2.0,West,1
CUST_000265,31,29,62.53,1813.37,Two Year,Bank Transfer,DSL,No,Yes,No,No,1,1,1,49.4,1500.72,3.0,West,0
CUST_000266,46,14,62.03,868.42,Month-to-Month,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,2,0,0.0,372.18,2.0,North,0
CUST_000267,52,12,53.73,644.76,Month-to-Month,Credit Card,Fiber Optic,Yes,Yes,No,No,2,0,2,40.5,322.38,5.0,West,0
CUST_000268,73,29,64.49,1870.21,One Year,Electronic Check,DSL,No,Yes,No,Yes,2,1,0,46.1,773.88,2.0,North,0
CUST_000269,63,36,96.94,3489.84,Month-to-Month,Credit Card,DSL,No,Yes,Yes,No,2,5,2,21.9,581.64,3.0,East,0
CUST_000270,69,46,60.16,2767.36,One Year,Electronic Check,Fiber Optic,No,Yes,Yes,No,2,1,2,114.4,721.92,1.0,East,0
CUST_000271,54,2,40.74,81.48,Two Year,Credit Card,DSL,No,Yes,Yes,No,2,7,0,36.1,977.76,,South,1
CUST_000272,27,39,80.96,3157.44,Month-to-Month,Mailed Check,Fiber Optic,No,Yes,No,No,1,1,2,18.0,485.76,,North,0
CUST_000273,62,11,67.33,740.63,One Year,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,1,0,0.0,807.96,4.0,North,0
CUST_000274,40,5,62.79,313.95,One Year,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,2,0,0.0,753.48,,West,0
CUST_000275,71,24,35.61,854.64,One Year,Bank Transfer,DSL,No,No,No,No,0,2,1,111.9,427.32,2.0,West,1
CUST_000276,58,43,39.81,1711.83,One Year,Electronic Check,Fiber Optic,Yes,Yes,No,Yes,3,5,0,66.8,477.72,1.0,East,0
CUST_000277,38,29,64.28,1864.12,Month-to-Month,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,1,2,0.0,385.68,4.0,North,0
CUST_000278,43,24,52.67,,Month-to-Month,Credit Card,DSL,No,No,No,No,0,2,1,13.9,316.02,5.0,North,1
CUST_000279,60,15,20.0,300.0,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,No,No,1,2,0,18.1,120.0,1.0,North,1
CUST_000280,60,10,70.53,705.3,Month-to-Month,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,0,0,0.0,423.18,4.0,South,1
CUST_000281,68,26,56.3,1463.8,One Year,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,4,0,0.0,675.6,2.0,West,0
CUST_000282,52,9,66.58,599.22,One Year,Mailed Check,DSL,Yes,Yes,No,No,2,1,0,81.3,798.96,4.0,East,1
CUST_000283,22,32,20.0,640.0,Month-to-Month,Credit Card,DSL,Yes,Yes,Yes,No,3,1,0,71.7,120.0,5.0,East,0
CUST_000284,27,10,43.71,437.1,Month-to-Month,Mailed Check,DSL,No,Yes,Yes,Yes,3,1,0,32.9,262.26,4.0,South,0
CUST_000285,43,10,82.02,820.2,One Year,Credit Card,Fiber Optic,No,No,No,No,0,2,1,48.6,984.24,5.0,North,0
CUST_000286,73,29,42.28,1226.12,Month-to-Month,Credit Card,Fiber Optic,Yes,Yes,Yes,Yes,4,0,2,55.6,253.68,5.0,West,0
CUST_000287,24,58,50.67,2938.86,Two Year,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,1,0,0.0,1216.08,,West,0
CUST_000288,25,11,46.37,510.07,Two Year,Bank Transfer,DSL,Yes,No,No,No,1,5,1,60.0,1112.88,2.0,East,0
CUST_000289,47,62,62.1,3850.2,One Year,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,1,0,0.0,745.2,2.0,North,0
CUST_000290,46,2,51.93,103.86,Month-to-Month,Bank Transfer,DSL,Yes,No,No,No,1,1,0,72.2,311.58,5.0,East,1
CUST_000291,20,24,68.17,1636.08,One Year,Electronic Check,DSL,No,No,No,No,0,1,0,14.7,818.04,5.0,East,0
CUST_000292,69,22,112.26,2469.72,Month-to-Month,Bank Transfer,No,No internet service,No internet service,No internet service,No internet service,0,2,0,0.0,673.56,2.0,West,0
CUST_000293,63,27,41.55,1121.85,Two Year,Bank Transfer,DSL,Yes,No,No,No,1,0,0,5.2,997.2,3.0,East,0
CUST_000294,30,19,59.8,1136.2,Month-to-Month,Credit Card,DSL,No,No,No,Yes,1,2,1,38.7,358.8,5.0,South,0
CUST_000295,64,72,70.71,5091.12,Month-to-Month,Electronic Check,Fiber Optic,Yes,No,Yes,Yes,3,1,0,147.9,424.26,1.0,East,0
CUST_000296,38,54,57.42,3100.68,Month-to-Month,Bank Transfer,DSL,No,No,Yes,Yes,2,4,0,32.7,344.52,,West,1
CUST_000297,55,45,64.16,2887.2,Two Year,Mailed Check,Fiber Optic,No,Yes,No,No,1,2,1,48.9,1539.84,5.0,East,0
CUST_000298,18,48,42.62,,Month-to-Month,Mailed Check,DSL,Yes,Yes,No,No,2,1,1,69.0,255.72,5.0,North,0
CUST_000299,50,30,44.35,1330.5,Month-to-Month,Mailed Check,Fiber Optic,No,No,No,No,0,4,0,17.8,266.1,5.0,East,0
CUST_000300,36,29,82.69,2398.01,Two Year,Electronic Check,DSL,No,Yes,Yes,Yes,3,0,0,9.5,1984.56,4.0,South,0
CUST_000301,63,41,66.49,2726.09,Two Year,Electronic Check,DSL,No,No,Yes,No,1,2,0,38.0,1595.76,3.0,East,1
CUST_000302,60,28,72.06,2017.68,Month-to-Month,Mailed Check,DSL,Yes,No,Yes,No,2,2,0,60.6,432.36,3.0,West,1
CUST_000303,54,28,48.4,1355.2,Month-to-Month,Electronic Check,Fiber Optic,No,No,No,Yes,1,1,0,20.4,290.4,1.0,South,0
CUST_000304,74,18,80.66,1451.88,Month-to-Month,Bank Transfer,Fiber Optic,No,No,No,Yes,1,6,1,95.5,483.96,2.0,West,0
CUST_000305,56,16,44.59,713.44,Month-to-Month,Mailed Check,DSL,No,No,No,No,0,0,0,105.0,267.54,4.0,East,0
CUST_000306,44,19,59.29,1126.51,Month-to-Month,Bank Transfer,DSL,Yes,Yes,Yes,No,3,3,1,31.4,355.74,5.0,East,0
CUST_000307,26,8,73.95,591.6,Two Year,Electronic Check,DSL,No,No,No,Yes,1,1,0,49.5,1774.8,4.0,East,0
CUST_000308,18,15,22.53,337.95,One Year,Mailed Check,DSL,No,Yes,Yes,No,2,1,0,6.3,270.36,4.0,West,0
CUST_000309,39,4,72.52,290.08,Month-to-Month,Bank Transfer,No,No internet service,No internet service,No internet service,No internet service,0,1,1,0.0,435.12,5.0,South,0
CUST_000310,61,72,68.63,4941.36,One Year,Bank Transfer,DSL,No,No,No,No,0,2,0,39.6,823.56,2.0,West,0
CUST_000311,55,11,56.41,620.51,Month-to-Month,Bank Transfer,DSL,Yes,Yes,Yes,No,3,3,1,92.7,338.46,5.0,South,0
CUST_000312,62,9,43.54,391.86,One Year,Bank Transfer,DSL,Yes,Yes,No,Yes,3,1,1,34.9,522.48,2.0,East,0
CUST_000313,49,13,82.06,1066.78 ,One Year,Electronic Check,Fiber Optic,No,No,Yes,No,1,2,0,62.4,984.72,,North,0
CUST_000314,42,26,32.21,837.46,Month-to-Month,Bank Transfer,DSL,No,No,Yes,No,1,3,0,71.2,193.26,1.0,West,0
CUST_000315,32,27,82.1,2216.7,Month-to-Month,Bank Transfer,Fiber Optic,No,Yes,No,No,1,2,1,40.9,492.6,5.0,South,0
CUST_000316,70,13,53.72,698.36,Month-to-Month,Bank Transfer,DSL,Yes,No,No,No,1,0,0,35.7,322.32,4.0,South,0
CUST_000317,60,14,35.44,496.16,Month-to-Month,Credit Card,Fiber Optic,Yes,No,Yes,No,2,1,2,31.2,212.64,5.0,South,0
CUST_000318,40,35,107.49,3762.15,One Year,Bank Transfer,DSL,No,No,No,Yes,1,2,0,20.6,1289.88,2.0,East,0
CUST_000319,61,31,61.5,,One Year,Bank Transfer,DSL,No,Yes,No,Yes,2,2,1,22.3,738.0,2.0,East,0
CUST_000320,32,47,36.75,1727.25,Month-to-Month,Mailed Check,DSL,Yes,No,Yes,Yes,3,6,0,47.4,220.5,2.0,North,0
CUST_000321,54,16,93.65,1498.4,Month-to-Month,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,1,1,0.0,561.9,5.0,West,0
CUST_000322,26,12,35.73,428.76,One Year,Electronic Check,Fiber Optic,Yes,Yes,No,No,2,0,0,22.3,428.76,2.0,North,1
CUST_000323,20,24,103.32,2479.68,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,Yes,No,2,1,0,24.0,619.92,1.0,North,0
CUST_000324,61,41,44.74,1834.34,Month-to-Month,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,4,0,0.0,268.44,4.0,East,1
CUST_000325,49,8,59.99,479.92,One Year,Mailed Check,Fiber Optic,Yes,Yes,No,Yes,3,0,0,15.8,719.88,4.0,South,0
CUST_000326,18,11,55.23,607.53,Month-to-Month,Bank Transfer,DSL,No,No,No,No,0,4,1,57.9,331.38,1.0,North,1
CUST_000327,31,21,46.88,984.48 ,One Year,Mailed Check,Fiber Optic,Yes,Yes,No,No,2,2,0,17.4,562.56,4.0,East,0
CUST_000328,50,48,70.51,3384.48,Month-to-Month,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,2,1,0.0,423.06,5.0,East,0
CUST_000329,31,55,82.05,4512.75,Two Year,Bank Transfer,DSL,No,No,Yes,No,1,0,1,24.7,1969.2,2.0,South,0
CUST_000330,58,49,37.64,1844.36,Two Year,Bank Transfer,DSL,Yes,No,No,No,1,3,0,84.0,903.36,1.0,West,0
CUST_000331,67,26,49.03,1274.78,Month-to-Month,Electronic Check,DSL,No,No,Yes,No,1,3,1,4.9,294.18,3.0,North,1
CUST_000332,66,14,104.46,1462.44,Month-to-Month,Bank Transfer,DSL,No,No,No,No,0,0,0,61.9,626.76,1.0,East,1
CUST_000333,24,9,41.61,374.49,One Year,Credit Card,Fiber Optic,Yes,Yes,No,No,2,0,1,47.5,499.32,,West,1
CUST_000334,41,66,76.96,5079.36,Two Year,Electronic Check,Fiber Optic,No,No,Yes,Yes,2,3,1,53.0,1847.04,,East,0
CUST_000335,69,56,83.28,4663.68,Month-to-Month,Credit Card,Fiber Optic,Yes,No,Yes,No,2,3,3,42.9,499.68,4.0,East,1
CUST_000336,61,60,63.21,3792.6,Two Year,Bank Transfer,Fiber Optic,No,No,No,Yes,1,1,0,27.3,1517.04,3.0,East,0
CUST_000337,42,17,103.09,1752.53,Month-to-Month,Bank Transfer,Fiber Optic,No,Yes,No,Yes,2,2,0,22.2,618.54,3.0,West,0
CUST_000338,28,72,68.77,4951.44,Month-to-Month,Credit Card,DSL,Yes,No,No,No,1,2,1,68.0,412.62,2.0,South,0
CUST_000339,67,50,60.23,3011.5,Month-to-Month,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,2,2,0.0,361.38,2.0,North,0
CUST_000340,30,11,36.22,398.42,One Year,Electronic Check,DSL,No,Yes,No,No,1,2,1,19.4,434.64,2.0,North,0
CUST_000341,25,23,51.39,1181.97,Two Year,Mailed Check,Fiber Optic,Yes,No,No,No,1,1,2,11.0,1233.36,4.0,East,0
CUST_000342,56,11,88.58,974.38,Two Year,Credit Card,Fiber Optic,Yes,No,No,No,1,2,2,63.0,2125.92,1.0,East,0
CUST_000343,50,66,75.38,4975.08,Two Year,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,2,0,0.0,1809.12,4.0,South,0
CUST_000344,19,8,96.19,769.52,Month-to-Month,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,2,0,0.0,577.14,2.0,East,1
CUST_000345,36,29,54.99,1594.71,Month-to-Month,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,5,0,0.0,329.94,,West,0
CUST_000346,56,13,47.24,614.12,Month-to-Month,Bank Transfer,Fiber Optic,No,No,Yes,No,1,2,1,27.9,283.44,3.0,South,1
CUST_000347,61,8,65.6,524.8,Month-to-Month,Credit Card,Fiber Optic,No,No,Yes,No,1,2,0,15.1,393.6,,East,1
CUST_000348,73,62,60.0,3720.0,Month-to-Month,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,2,1,0.0,360.0,1.0,North,0
CUST_000349,36,28,64.64,1809.92,One Year,Electronic Check,Fiber Optic,Yes,Yes,Yes,No,3,1,1,50.4,775.68,5.0,East,0
CUST_000350,60,2,81.09,162.18 ,Month-to-Month,Bank Transfer,Fiber Optic,No,No,No,Yes,1,3,0,27.7,486.54,2.0,South,1
CUST_000351,37,68,45.66,3104.88,One Year,Electronic Check,DSL,No,No,No,No,0,1,1,44.5,547.92,,North,0
CUST_000352,69,15,47.51,712.65,One Year,Credit Card,Fiber Optic,No,Yes,No,No,1,5,0,72.5,570.12,3.0,North,0
CUST_000353,58,51,39.38,2008.38,Month-to-Month,Credit Card,DSL,No,Yes,No,No,1,4,0,19.2,236.28,4.0,North,0
CUST_000354,55,15,69.19,1037.85,Month-to-Month,Mailed Check,Fiber Optic,No,Yes,No,Yes,2,4,0,39.6,415.14,5.0,South,1
CUST_000355,44,72,50.66,3647.52,Two Year,Mailed Check,Fiber Optic,Yes,No,Yes,Yes,3,1,0,35.8,1215.84,,South,0
CUST_000356,57,40,73.12,,One Year,Bank Transfer,DSL,No,Yes,No,Yes,2,5,0,95.9,877.44,1.0,East,0
CUST_000357,32,20,71.41,1428.2,One Year,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,1,0,0.0,856.92,,West,0
CUST_000358,28,56,27.71,1551.76,Month-to-Month,Electronic Check,DSL,No,Yes,No,No,1,3,0,33.1,166.26,5.0,East,1
CUST_000359,63,39,76.52,2984.28,One Year,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,2,0,0.0,918.24,1.0,North,0
CUST_000360,27,28,123.5,3458.0,Month-to-Month,Bank Transfer,Fiber Optic,Yes,No,No,No,1,3,1,62.5,741.0,,South,0
CUST_000361,24,14,38.98,545.72,One Year,Electronic Check,DSL,No,No,Yes,No,1,1,0,72.0,467.76,3.0,West,0
CUST_000362,64,36,139.82,5033.52,Two Year,Bank Transfer,Fiber Optic,Yes,No,No,No,1,3,0,25.7,3355.68,5.0,East,0
CUST_000363,55,9,26.17,235.53,Month-to-Month,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,2,0,0.0,157.02,1.0,South,1
CUST_000364,44,15,81.47,1222.05,Month-to-Month,Credit Card,Fiber Optic,No,Yes,No,No,1,2,0,27.2,488.82,5.0,West,0
CUST_000365,66,25,104.03,2600.75,Two Year,Mailed Check,Fiber Optic,Yes,Yes,Yes,No,3,3,0,32.3,2496.72,4.0,South,0
CUST_000366,69,14,84.09,1177.26,Month-to-Month,Electronic Check,Fiber Optic,No,No,Yes,Yes,2,2,1,54.0,504.54,1.0,East,1
CUST_000367,74,24,66.19,1588.56,Month-to-Month,Bank Transfer,Fiber Optic,No,No,No,No,0,1,0,5.8,397.14,3.0,North,0
CUST_000368,41,21,70.18,1473.78,Month-to-Month,Credit Card,DSL,No,Yes,No,No,1,3,2,81.5,421.08,4.0,West,0
CUST_000369,65,23,38.53,886.19,One Year,Mailed Check,DSL,No,No,Yes,Yes,2,4,0,92.5,462.36,1.0,South,0
CUST_000370,60,27,67.6,1825.2,Month-to-Month,Credit Card,DSL,No,No,No,No,0,1,0,9.7,405.6,3.0,East,0
CUST_000371,19,13,63.67,827.71,Month-to-Month,Mailed Check,Fiber Optic,No,No,No,Yes,1,2,2,57.7,382.02,5.0,West,0
CUST_000372,27,32,20.0,640.0,Month-to-Month,Electronic Check,DSL,Yes,Yes,Yes,No,3,0,1,143.8,120.0,1.0,North,1
CUST_000373,60,72,48.2,3470.4,One Year,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,1,0,0.0,578.4,2.0,North,0
CUST_000374,31,25,63.51,1587.75,One Year,Credit Card,DSL,Yes,No,Yes,No,2,1,0,95.7,762.12,1.0,North,1
CUST_000375,42,72,60.34,4344.48,Month-to-Month,Credit Card,Fiber Optic,No,Yes,No,No,1,1,1,55.0,362.04,2.0,North,0
CUST_000376,49,20,24.81,496.2,Month-to-Month,Mailed Check,DSL,No,Yes,No,No,1,1,0,89.5,148.86,5.0,North,0
